1,0,19660, 
2,0,19660, 
3,0,0, 
4,0,40000,
1,40,19512, 
2,40,19808, 
1,80,19363, 
2,80,19956, 
1,120,19215, 
2,120,20105, 
1,160,19067, 
2,160,20253, 
1,200,18919, 
2,200,20401, 
1,240,18771, 
2,240,20549, 
1,280,18623, 
2,280,20697, 
1,320,18475, 
2,320,20845, 
1,360,18327, 
2,360,20993, 
1,400,18179, 
2,400,21141, 
1,440,18031, 
2,440,21289, 
1,480,17884, 
2,480,21436, 
3,500,20, 
4,500,39980,
1,520,17736, 
2,520,21584, 
1,560,17588, 
2,560,21731, 
1,600,17441, 
2,600,21879, 
1,640,17294, 
2,640,22026, 
1,680,17147, 
2,680,22173, 
1,720,17000, 
2,720,22320, 
1,760,16853, 
2,760,22467, 
1,800,16706, 
2,800,22613, 
1,840,16560, 
2,840,22760, 
1,880,16414, 
2,880,22906, 
1,920,16268, 
2,920,23052, 
1,960,16122, 
2,960,23198, 
1,1000,15976, 
2,1000,23344, 
3,1000,40, 
4,1000,39960,
1,1040,15830, 
2,1040,23489, 
1,1080,15685, 
2,1080,23635, 
1,1120,15540, 
2,1120,23780, 
1,1160,15395, 
2,1160,23925, 
1,1200,15251, 
2,1200,24069, 
1,1240,15106, 
2,1240,24214, 
1,1280,14962, 
2,1280,24358, 
1,1320,14818, 
2,1320,24501, 
1,1360,14675, 
2,1360,24645, 
1,1400,14532, 
2,1400,24788, 
1,1440,14389, 
2,1440,24931, 
1,1480,14246, 
2,1480,25074, 
3,1500,60, 
4,1500,39940,
1,1520,14104, 
2,1520,25216, 
1,1560,13962, 
2,1560,25358, 
1,1600,13820, 
2,1600,25500, 
1,1640,13679, 
2,1640,25641, 
1,1680,13538, 
2,1680,25782, 
1,1720,13397, 
2,1720,25923, 
1,1760,13257, 
2,1760,26063, 
1,1800,13117, 
2,1800,26203, 
1,1840,12977, 
2,1840,26343, 
1,1880,12838, 
2,1880,26482, 
1,1920,12699, 
2,1920,26621, 
1,1960,12560, 
2,1960,26759, 
1,2000,12422, 
2,2000,26897, 
3,2000,80, 
4,2000,39920,
1,2040,12285, 
2,2040,27035, 
1,2080,12148, 
2,2080,27172, 
1,2120,12011, 
2,2120,27309, 
1,2160,11875, 
2,2160,27445, 
1,2200,11739, 
2,2200,27581, 
1,2240,11603, 
2,2240,27717, 
1,2280,11468, 
2,2280,27852, 
1,2320,11334, 
2,2320,27986, 
1,2360,11200, 
2,2360,28120, 
1,2400,11066, 
2,2400,28254, 
1,2440,10933, 
2,2440,28387, 
1,2480,10800, 
2,2480,28519, 
3,2500,100, 
4,2500,39900,
1,2520,10668, 
2,2520,28652, 
1,2560,10537, 
2,2560,28783, 
1,2600,10406, 
2,2600,28914, 
1,2640,10275, 
2,2640,29045, 
1,2680,10145, 
2,2680,29175, 
1,2720,10016, 
2,2720,29304, 
1,2760,9887, 
2,2760,29433, 
1,2800,9758, 
2,2800,29561, 
1,2840,9631, 
2,2840,29689, 
1,2880,9503, 
2,2880,29816, 
1,2920,9377, 
2,2920,29943, 
1,2960,9251, 
2,2960,30069, 
1,3000,9125, 
2,3000,30195, 
3,3000,120, 
4,3000,39880,
1,3040,9000, 
2,3040,30319, 
1,3080,8876, 
2,3080,30444, 
1,3120,8753, 
2,3120,30567, 
1,3160,8630, 
2,3160,30690, 
1,3200,8507, 
2,3200,30813, 
1,3240,8385, 
2,3240,30934, 
1,3280,8264, 
2,3280,31056, 
1,3320,8144, 
2,3320,31176, 
1,3360,8024, 
2,3360,31296, 
1,3400,7905, 
2,3400,31415, 
1,3440,7786, 
2,3440,31533, 
1,3480,7669, 
2,3480,31651, 
3,3500,140, 
4,3500,39860,
1,3520,7551, 
2,3520,31768, 
1,3560,7435, 
2,3560,31885, 
1,3600,7319, 
2,3600,32001, 
1,3640,7204, 
2,3640,32116, 
1,3680,7090, 
2,3680,32230, 
1,3720,6976, 
2,3720,32344, 
1,3760,6863, 
2,3760,32457, 
1,3800,6751, 
2,3800,32569, 
1,3840,6640, 
2,3840,32680, 
1,3880,6529, 
2,3880,32791, 
1,3920,6419, 
2,3920,32901, 
1,3960,6310, 
2,3960,33010, 
1,4000,6201, 
2,4000,33118, 
3,4000,160, 
4,4000,39840,
1,4040,6094, 
2,4040,33226, 
1,4080,5987, 
2,4080,33333, 
1,4120,5881, 
2,4120,33439, 
1,4160,5775, 
2,4160,33544, 
1,4200,5671, 
2,4200,33649, 
1,4240,5567, 
2,4240,33753, 
1,4280,5464, 
2,4280,33856, 
1,4320,5362, 
2,4320,33958, 
1,4360,5261, 
2,4360,34059, 
1,4400,5160, 
2,4400,34160, 
1,4440,5060, 
2,4440,34259, 
1,4480,4962, 
2,4480,34358, 
3,4500,180, 
4,4500,39820,
1,4520,4864, 
2,4520,34456, 
1,4560,4766, 
2,4560,34554, 
1,4600,4670, 
2,4600,34650, 
1,4640,4574, 
2,4640,34745, 
1,4680,4480, 
2,4680,34840, 
1,4720,4386, 
2,4720,34934, 
1,4760,4293, 
2,4760,35027, 
1,4800,4201, 
2,4800,35119, 
1,4840,4110, 
2,4840,35210, 
1,4880,4020, 
2,4880,35300, 
1,4920,3930, 
2,4920,35389, 
1,4960,3842, 
2,4960,35478, 
1,5000,3754, 
2,5000,35566, 
3,5000,200, 
4,5000,39800,
1,5040,3668, 
2,5040,35652, 
1,5080,3582, 
2,5080,35738, 
1,5120,3497, 
2,5120,35823, 
1,5160,3413, 
2,5160,35907, 
1,5200,3330, 
2,5200,35990, 
1,5240,3248, 
2,5240,36072, 
1,5280,3167, 
2,5280,36153, 
1,5320,3087, 
2,5320,36233, 
1,5360,3007, 
2,5360,36313, 
1,5400,2929, 
2,5400,36391, 
1,5440,2852, 
2,5440,36468, 
1,5480,2775, 
2,5480,36545, 
3,5500,220, 
4,5500,39780,
1,5520,2700, 
2,5520,36620, 
1,5560,2625, 
2,5560,36695, 
1,5600,2552, 
2,5600,36768, 
1,5640,2479, 
2,5640,36841, 
1,5680,2408, 
2,5680,36912, 
1,5720,2337, 
2,5720,36983, 
1,5760,2267, 
2,5760,37052, 
1,5800,2199, 
2,5800,37121, 
1,5840,2131, 
2,5840,37189, 
1,5880,2065, 
2,5880,37255, 
1,5920,1999, 
2,5920,37321, 
1,5960,1934, 
2,5960,37386, 
1,6000,1871, 
2,6000,37449, 
3,6000,240, 
4,6000,39760,
1,6040,1808, 
2,6040,37512, 
1,6080,1746, 
2,6080,37573, 
1,6120,1686, 
2,6120,37634, 
1,6160,1626, 
2,6160,37694, 
1,6200,1568, 
2,6200,37752, 
1,6240,1510, 
2,6240,37810, 
1,6280,1454, 
2,6280,37866, 
1,6320,1398, 
2,6320,37921, 
1,6360,1344, 
2,6360,37976, 
1,6400,1291, 
2,6400,38029, 
1,6440,1238, 
2,6440,38082, 
1,6480,1187, 
2,6480,38133, 
3,6500,260, 
4,6500,39740,
1,6520,1137, 
2,6520,38183, 
1,6560,1088, 
2,6560,38232, 
1,6600,1040, 
2,6600,38280, 
1,6640,993, 
2,6640,38327, 
1,6680,947, 
2,6680,38373, 
1,6720,902, 
2,6720,38418, 
1,6760,858, 
2,6760,38462, 
1,6800,815, 
2,6800,38505, 
1,6840,773, 
2,6840,38547, 
1,6880,733, 
2,6880,38587, 
1,6920,693, 
2,6920,38627, 
1,6960,655, 
2,6960,38665, 
1,7000,617, 
2,7000,38703, 
3,7000,280, 
4,7000,39720,
1,7040,581, 
2,7040,38739, 
1,7080,546, 
2,7080,38774, 
1,7120,511, 
