1,8040000,16661,
2,8040000,22661,
3,8040000,22661,
4,8040000,16661,
1,8050000,18161,
2,8050000,21161,
3,8050000,21161,
4,8050000,18161,
1,8060000,19161,
2,8060000,20161,
3,8060000,20161,
4,8060000,19161,
1,8070000,19661,
2,8070000,19661,
3,8070000,19661,
4,8070000,19661,
