4,50000,0,
3,50000,39321,
2,50000,0,
1,50000,39321, 
4,100000,4369,
3,100000,34952,
2,100000,0,
1,100000,39321,
4,150000,8738,
3,150000,30583,
2,150000,0,
1,150000,39321,
4,200000,13107,
3,200000,26214,
2,200000,0,
1,200000,39321,
4,250000,17476,
3,250000,21845,
2,250000,0,
1,250000,39321,
4,300000,21845,
3,300000,17476,
2,300000,0,
1,300000,39321,
4,350000,26214,
3,350000,13107,
2,350000,0,
1,350000,39321,
4,400000,30583,
3,400000,8738,
2,400000,0,
1,400000,39321,
4,450000,34952,
3,450000,4369,
2,450000,0,
1,450000,39321,
4,500000,39321,
3,500000,0,
2,500000,0,
1,500000,39321,
4,550000,39321,
3,550000,0,
2,550000,4369,
1,550000,34952,
4,600000,34952,
3,600000,4369,
2,600000,4369,
1,600000,34952,
4,650000,30583,
3,650000,8738,
2,650000,4369,
1,650000,34952,
4,700000,26214,
3,700000,13107,
2,700000,4369,
1,700000,34952,
4,750000,21845,
3,750000,17476,
2,750000,4369,
1,750000,34952,
4,800000,17476,
3,800000,21845,
2,800000,4369,
1,800000,34952,
4,850000,13107,
3,850000,26214,
2,850000,4369,
1,850000,34952,
4,900000,8738,
3,900000,30583,
2,900000,4369,
1,900000,34952,
4,950000,4369,
3,950000,34952,
2,950000,4369,
1,950000,34952,
4,1000000,0,
3,1000000,39321,
2,1000000,4369,
1,1000000,34952,
4,1050000,0,
3,1050000,39321,
2,1050000,8738,
1,1050000,30583,
4,1100000,4369,
3,1100000,34952,
2,1100000,8738,
1,1100000,30583,
4,1150000,8738,
3,1150000,30583,
2,1150000,8738,
1,1150000,30583,
4,1200000,13107,
3,1200000,26214,
2,1200000,8738,
1,1200000,30583,
4,1250000,17476,
3,1250000,21845,
2,1250000,8738,
1,1250000,30583,
4,1300000,21845,
3,1300000,17476,
2,1300000,8738,
1,1300000,30583,
4,1350000,26214,
3,1350000,13107,
2,1350000,8738,
1,1350000,30583,
4,1400000,30583,
3,1400000,8738,
2,1400000,8738,
1,1400000,30583,
4,1450000,34952,
3,1450000,4369,
2,1450000,8738,
1,1450000,30583,
4,1500000,39321,
3,1500000,0,
2,1500000,8738,
1,1500000,30583,
4,1550000,39321,
3,1550000,0,
2,1550000,13107,
1,1550000,26214,
4,1600000,34952,
3,1600000,4369,
2,1600000,13107,
1,1600000,26214,
4,1650000,30583,
3,1650000,8738,
2,1650000,13107,
1,1650000,26214,
4,1700000,26214,
3,1700000,13107,
2,1700000,13107,
1,1700000,26214,
4,1750000,21845,
3,1750000,17476,
2,1750000,13107,
1,1750000,26214,
4,1800000,17476,
3,1800000,21845,
2,1800000,13107,
1,1800000,26214,
4,1850000,13107,
3,1850000,26214,
2,1850000,13107,
1,1850000,26214,
4,1900000,8738,
3,1900000,30583,
2,1900000,13107,
1,1900000,26214,
4,1950000,4369,
3,1950000,34952,
2,1950000,13107,
1,1950000,26214,
4,2000000,0,
3,2000000,39321,
2,2000000,13107,
1,2000000,26214,
4,2050000,0,
3,2050000,39321,
2,2050000,17476,
1,2050000,21845,
4,2100000,4369,
3,2100000,34952,
2,2100000,17476,
1,2100000,21845,
4,2150000,8738,
3,2150000,30583,
2,2150000,17476,
1,2150000,21845,
4,2200000,13107,
3,2200000,26214,
2,2200000,17476,
1,2200000,21845,
4,2250000,17476,
3,2250000,21845,
2,2250000,17476,
1,2250000,21845,
4,2300000,21845,
3,2300000,17476,
2,2300000,17476,
1,2300000,21845,
4,2350000,26214,
3,2350000,13107,
2,2350000,17476,
1,2350000,21845,
4,2400000,30583,
3,2400000,8738,
2,2400000,17476,
1,2400000,21845,
4,2450000,34952,
3,2450000,4369,
2,2450000,17476,
1,2450000,21845,
4,2500000,39321,
3,2500000,0,
2,2500000,17476,
1,2500000,21845,
4,2550000,39321,
3,2550000,0,
2,2550000,21845,
1,2550000,17476,
4,2600000,34952,
3,2600000,4369,
2,2600000,21845,
1,2600000,17476,
4,2650000,30583,
